"SchoolCode","Date","StudentID","Roll","Period","CourseCode","SectCode","StaffID"
"
BldCode=NY01HS
","2013-09-03","200014090","P","","","",""
"
BldCode=NY01HS
","2013-09-03","200014116","P","","","",""
"
BldCode=NY01HS
","2013-09-03","200023745","P","","","",""
"
BldCode=NY01HS
","2013-09-03","200030112","A","","","",""
"
BldCode=NY01HS
","2013-09-03","200034734","P","","","",""
"
BldCode=NY01HS
","2013-09-03","200038347","P","","","",""
"
BldCode=NY01HS
","2013-09-03","200038933","P","","","",""
"
BldCode=NY01HS
","2013-09-03","200475556","P","","","",""
"
BldCode=NY01HS
","2013-09-03","200987535","P","","","",""
"
BldCode=NY01HS
","2013-09-03","201780095","P","","","",""
"
BldCode=NY01HS
","2013-09-03","201805140","P","","","",""
"
BldCode=NY01HS
","2013-09-03","201810744","P","","","",""
"
BldCode=NY01HS
","2013-09-03","201814639","P","","","",""
"
BldCode=NY01HS
","2013-09-03","201817012","P","","","",""
"
BldCode=NY01HS
","2013-09-03","201834165","P","","","",""
"
BldCode=NY01HS
","2013-09-03","202590808","P","","","",""
"
BldCode=NY01HS
","2013-09-03","202940656","A","","","",""
"
BldCode=NY01HS
","2013-09-03","202947693","P","","","",""
"
BldCode=NY01HS
","2013-09-03","202976270","A","","","","6464381836"
"
BldCode=NY01HS
","2013-09-03","202989711","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203017033","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203018593","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203018619","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203019765","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203030895","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203043898","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203099890","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203099908","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203186077","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203186184","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203186549","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203188107","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203233556","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203234182","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203266879","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203266911","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203267208","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203267299","A","","","",""
"
BldCode=NY01HS
","2013-09-03","203286489","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203287990","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203288709","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203314638","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203355128","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203357355","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203367040","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203368659","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203428974","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203429113","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203437868","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203438452","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203438494","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203484621","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203497664","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203532072","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203612080","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203612270","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203638762","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203649017","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203807409","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203832530","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203945175","P","","","",""
"
BldCode=NY01HS
","2013-09-03","203981675","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204019046","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204024160","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204059430","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204070684","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204105969","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204128789","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204187835","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204205199","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204229975","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204241905","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204243406","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204274054","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204274385","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204299432","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204300339","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204301253","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204339162","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204348205","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204384457","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204387260","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204388128","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204398309","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204437024","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204480156","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204508147","L","","","",""
"
BldCode=NY01HS
","2013-09-03","204538680","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204572952","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204604144","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204668651","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204674717","A","","","",""
"
BldCode=NY01HS
","2013-09-03","204674980","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204676209","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204709661","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204717912","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204754014","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204754261","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204758437","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204758866","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204798342","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204834147","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204834733","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204865679","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204893952","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204914881","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204919088","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204956932","P","","","",""
"
BldCode=NY01HS
","2013-09-03","204999197","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205014202","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205018666","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205037385","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205037872","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205038201","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205063266","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205089113","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205089501","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205090087","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205090970","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205099534","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205146681","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205172679","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205178163","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205179021","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205215593","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205216161","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205245228","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205245269","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205294978","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205296940","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205303514","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205341506","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205349558","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205349574","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205349582","P","","","","6464382736"
"
BldCode=NY01HS
","2013-09-03","205438195","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205438575","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205462336","L","","","",""
"
BldCode=NY01HS
","2013-09-03","205463797","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205547490","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205565690","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205601222","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205679095","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205803547","P","","","",""
"
BldCode=NY01HS
","2013-09-03","205921778","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206002933","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206011207","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206060386","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206090391","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206100935","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206153223","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206153249","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206153264","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206153280","P","","","","6464383564"
"
BldCode=NY01HS
","2013-09-03","206157174","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206157844","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206158032","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206243131","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206266686","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206270084","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206274508","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206298705","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206309064","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206309429","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206345688","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206352874","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206369183","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206391393","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206391484","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206394827","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206425746","A","","","",""
"
BldCode=NY01HS
","2013-09-03","206427635","L","","","",""
"
BldCode=NY01HS
","2013-09-03","206428120","A","","","",""
"
BldCode=NY01HS
","2013-09-03","206428179","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206433245","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206437865","L","","","",""
"
BldCode=NY01HS
","2013-09-03","206492191","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206492449","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206523136","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206526139","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206527350","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206569774","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206597098","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206615304","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206624835","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206699365","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206713703","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206713844","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206726630","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206744559","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206744815","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206785966","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206810426","A","","","",""
"
BldCode=NY01HS
","2013-09-03","206864597","P","","","",""
"
BldCode=NY01HS
","2013-09-03","206895450","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207018490","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207055039","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207065434","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207097734","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207102252","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207329731","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207369489","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207733411","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207751355","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207854050","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207856477","A","","","",""
"
BldCode=NY01HS
","2013-09-03","207888280","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207888306","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207918244","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207919002","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207944141","P","","","",""
"
BldCode=NY01HS
","2013-09-03","207990888","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208020065","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208028233","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208038646","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208062646","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208110981","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208153163","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208193623","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208217653","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208256032","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208302968","P","","","",""
"
BldCode=NY01HS
","2013-09-03","208723585","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209077817","A","","","",""
"
BldCode=NY01HS
","2013-09-03","209167444","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209169283","L","","","",""
"
BldCode=NY01HS
","2013-09-03","209305168","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209374206","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209596014","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209699818","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209731611","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209759695","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209840651","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209840693","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209840792","P","","","",""
"
BldCode=NY01HS
","2013-09-03","209840941","A","","","",""
"
BldCode=NY01HS
","2013-09-03","209959139","P","","","",""
"
BldCode=NY01HS
","2013-09-03","214578817","P","","","",""
"
BldCode=NY01HS
","2013-09-03","214579286","P","","","",""
"
BldCode=NY01HS
","2013-09-03","214579302","P","","","",""
"
BldCode=NY01HS
","2013-09-03","214614117","P","","","",""
"
BldCode=NY01HS
","2013-09-03","214730582","P","","","",""
"
BldCode=NY01HS
","2013-09-03","214920498","P","","","",""
"
BldCode=NY01HS
","2013-09-03","214987752","P","","","",""
"
BldCode=NY01HS
","2013-09-03","214987760","P","","","",""
"
BldCode=NY01HS
","2013-09-03","215611609","P","","","",""
"
BldCode=NY01HS
","2013-09-03","216255893","P","","","",""
"
BldCode=NY01HS
","2013-09-03","216267781","P","","","",""
"
BldCode=NY01HS
","2013-09-03","216535211","P","","","",""
"
BldCode=NY01HS
","2013-09-03","219235827","P","","","",""
"
BldCode=NY01HS
","2013-09-03","219352325","P","","","",""
"
BldCode=NY01HS
","2013-09-03","219500980","P","","","",""
"
BldCode=NY01HS
","2013-09-03","219793734","P","","","",""
"
BldCode=NY01HS
","2013-09-03","219859162","P","","","",""
"
BldCode=NY01HS
","2013-09-03","219878931","P","","","",""
"
BldCode=NY01HS
","2013-09-03","219944394","P","","","",""
"
BldCode=NY01HS
","2013-09-03","220498521","P","","","",""
"
BldCode=NY01HS
","2013-09-03","220498547","P","","","",""
"
BldCode=NY01HS
","2013-09-03","220633515","P","","","",""
"
BldCode=NY01HS
","2013-09-03","221009814","P","","","",""
"
BldCode=NY01HS
","2013-09-03","221101496","P","","","",""
"
BldCode=NY01HS
","2013-09-03","221167703","P","","","",""
"
BldCode=NY01HS
","2013-09-03","221254543","P","","","",""
"
BldCode=NY01HS
","2013-09-03","221324023","P","","","",""
"
BldCode=NY01HS
","2013-09-03","221356058","P","","","",""
"
BldCode=NY01HS
","2013-09-03","221364292","P","","","",""
"
BldCode=NY01HS
","2013-09-03","222622854","P","","","",""
"
BldCode=NY01HS
","2013-09-03","222750010","P","","","",""
"
BldCode=NY01HS
","2013-09-03","223284662","A","","","",""
"
BldCode=NY01HS
","2013-09-03","225897719","P","","","",""
"
BldCode=NY01HS
","2013-09-03","225942341","P","","","",""
"
BldCode=NY01HS
","2013-09-03","225963586","P","","","",""
"
BldCode=NY01HS
","2013-09-03","226616027","P","","","",""
"
BldCode=NY01HS
","2013-09-03","227197373","P","","","",""
"
BldCode=NY01HS
","2013-09-03","230403370","P","","","",""
"
BldCode=NY01HS
","2013-09-03","232067397","P","","","",""
"
BldCode=NY01HS
","2013-09-03","232070128","A","","","","6464382696"
"
BldCode=NY01HS
","2013-09-03","232504357","P","","","",""
"
BldCode=NY01HS
","2013-09-03","232504365","P","","","",""
"
BldCode=NY01HS
","2013-09-03","262574254","P","","","",""
"
BldCode=NY01HS
","2013-09-03","265903831","P","","","",""
"
BldCode=NY01HS
","2013-09-03","268045416","P","","","",""
"
BldCode=NY01HS
","2013-09-03","268121712","P","","","",""
"
BldCode=NY01HS
","2013-09-03","268243219","P","","","",""
"
BldCode=NY01HS
","2013-09-03","268481256","P","","","",""
"
BldCode=NY01HS
","2013-09-03","268731775","P","","","",""
"
BldCode=NY01HS
","2013-09-03","268771060","P","","","",""
"
BldCode=NY01HS
","2013-09-03","268855376","P","","","",""
"
BldCode=NY01HS
","2013-09-03","269154787","A","","","",""
"
BldCode=NY01HS
","2013-09-03","269288148","A","","","",""
"
BldCode=NY01HS
","2013-09-03","269392643","A","","","","6464382170"
"
BldCode=NY01HS
","2013-09-03","269393153","A","","","",""
"
BldCode=NY01HS
","2013-09-03","269422374","P","","","",""
"
BldCode=NY01HS
","2013-09-03","269592903","P","","","",""
"
BldCode=NY01HS
","2013-09-03","269816781","P","","","",""
"
BldCode=NY01HS
","2013-09-03","269826608","P","","","",""
"
BldCode=NY01HS
","2013-09-03","269861415","P","","","",""
"
BldCode=NY01HS
","2013-09-03","269884730","P","","","",""
"
BldCode=NY01HS
","2013-09-03","269885026","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270105216","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270281850","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270295769","A","","","","6464382696"
"
BldCode=NY01HS
","2013-09-03","270308232","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270326606","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270448608","L","","","",""
"
BldCode=NY01HS
","2013-09-03","270562192","A","","","",""
"
BldCode=NY01HS
","2013-09-03","270677248","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270701121","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270718653","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270720592","P","","","",""
"
BldCode=NY01HS
","2013-09-03","270898026","P","","","",""
"
BldCode=NY01HS
","2013-09-03","271001166","P","","","",""
"
BldCode=NY01HS
","2013-09-03","271039166","P","","","",""
"
BldCode=NY01HS
","2013-09-03","271043143","P","","","",""
"
BldCode=NY01HS
","2013-09-03","271090193","P","","","",""
"
BldCode=NY01HS
","2013-09-03","271123572","P","","","",""
"
BldCode=NY01HS
","2013-09-03","271164410","P","","","",""
"
BldCode=NY01HS
","2013-09-03","271602260","P","","","",""
"
BldCode=NY01HS
","2013-09-03","271834467","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274032895","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274071075","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274071638","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274072396","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274106327","A","","","",""
"
BldCode=NY01HS
","2013-09-03","274169762","P","","","","6464382736"
"
BldCode=NY01HS
","2013-09-03","274171578","A","","","","9174840353"
"
BldCode=NY01HS
","2013-09-03","274188960","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274230853","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274258177","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274574243","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274624303","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274670637","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274787324","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274824002","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274919216","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274919588","P","","","",""
"
BldCode=NY01HS
","2013-09-03","274983816","P","","","",""
"
BldCode=NY01HS
","2013-09-03","275061679","P","","","",""
"
BldCode=NY01HS
","2013-09-03","275132256","P","","","",""
"
BldCode=NY01HS
","2013-09-03","275173540","P","","","",""
"
BldCode=NY01HS
","2013-09-03","275238657","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200014090","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200014116","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200023745","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200030112","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200034734","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200038347","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200038933","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200475556","P","","","",""
"
BldCode=NY01HS
","2013-09-04","200987535","P","","","",""
"
BldCode=NY01HS
","2013-09-04","201780095","P","","","",""
"
BldCode=NY01HS
","2013-09-04","201805140","P","","","",""
"
BldCode=NY01HS
","2013-09-04","201810744","P","","","",""
"
BldCode=NY01HS
","2013-09-04","201814639","P","","","",""
"
BldCode=NY01HS
","2013-09-04","201817012","P","","","",""
"
BldCode=NY01HS
","2013-09-04","201834165","P","","","",""
"
BldCode=NY01HS
","2013-09-04","202590808","P","","","",""
"
BldCode=NY01HS
","2013-09-04","202599809","P","","","",""
"
BldCode=NY01HS
","2013-09-04","202940656","A","","","",""
"
BldCode=NY01HS
","2013-09-04","202947693","P","","","",""
"
BldCode=NY01HS
","2013-09-04","202976270","P","","","",""
"
BldCode=NY01HS
","2013-09-04","202989711","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203017033","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203018593","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203018619","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203019765","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203030895","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203043898","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203099890","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203099908","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203186077","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203186184","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203186549","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203188107","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203233556","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203234182","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203266879","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203266911","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203267208","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203267299","A","","","",""
"
BldCode=NY01HS
","2013-09-04","203286489","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203287990","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203288709","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203314638","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203355128","L","","","",""
"
BldCode=NY01HS
","2013-09-04","203357355","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203367040","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203368659","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203428974","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203429113","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203437868","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203438452","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203438494","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203484621","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203497664","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203532072","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203612080","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203612270","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203638762","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203649017","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203807409","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203832530","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203891320","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203945175","P","","","",""
"
BldCode=NY01HS
","2013-09-04","203981675","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204019046","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204024160","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204059430","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204070684","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204073076","L","","","",""
"
BldCode=NY01HS
","2013-09-04","204074116","P","","","","6465744258"
"
BldCode=NY01HS
","2013-09-04","204105969","L","","","",""
"
BldCode=NY01HS
","2013-09-04","204128789","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204187835","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204205199","L","","","",""
"
BldCode=NY01HS
","2013-09-04","204229975","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204241905","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204243406","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204273775","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204274054","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204274203","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204274385","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204299432","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204300339","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204301253","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204339162","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204348205","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204384457","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204387260","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204388128","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204398309","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204437024","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204480156","L","","","",""
"
BldCode=NY01HS
","2013-09-04","204508147","P","","","",""
"
BldCode=NY01HS
","2013-09-04","204538680","P","","","",""
